title,genres,vote_average,popularity
Uninvited Guest,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5.0,0.269126
The Specials,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",5.5,5.46027
Under Suspicion,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.4,11.839267
Prince of Central Park,[],5.2,1.191371
Urban Legends: Final Cut,"[{'id': 27, 'name': 'Horror'}]",4.4,12.243528
Woman on Top,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.5,2.935127
Dancer in the Dark,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10402, 'name': 'Music'}]",7.7,10.684806
Best in Show,"[{'id': 35, 'name': 'Comedy'}]",6.7,6.256848
Beautiful,"[{'id': 35, 'name': 'Comedy'}]",5.8,2.788606
Barenaked in America,"[{'id': 99, 'name': 'Documentary'}]",1.0,0.092135
The Broken Hearts Club: A Romantic Comedy,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.3,1.795849
Girlfight,"[{'id': 18, 'name': 'Drama'}]",6.4,4.152211
Remember the Titans,"[{'id': 18, 'name': 'Drama'}]",7.4,6.587726
Hellraiser,"[{'id': 27, 'name': 'Horror'}]",6.9,10.81305
Hellbound: Hellraiser II,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.3,8.541732
Hellraiser III: Hell on Earth,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",5.3,6.546551
"Faraway, So Close!","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",6.4,2.958988
Beach Party,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",6.8,0.816475
Bikini Beach,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",6.7,0.706082
Return of the Fly,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",5.7,4.804353
Pajama Party,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6.3,0.297137
Stranger Than Paradise,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7.4,11.33706
Voyage to the Bottom of the Sea,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",5.4,3.013584
Fantastic Voyage,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",6.7,12.53841
Abbott and Costello Meet Frankenstein,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",7.4,4.372409
The Bank Dick,"[{'id': 35, 'name': 'Comedy'}]",6.8,1.423358
Creature from the Black Lagoon,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",6.7,7.390658
The Giant Gila Monster,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",4.2,1.847223
The Invisible Man,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",7.3,5.192905
The Killer Shrews,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",4.3,1.230246
Kronos,"[{'id': 878, 'name': 'Science Fiction'}]",5.8,0.935835
Phantom of the Opera,"[{'id': 10402, 'name': 'Music'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",5.6,3.658396
Runaway,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",5.0,2.537509
The Slumber Party Massacre,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",5.7,6.133484
Slumber Party Massacre II,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",5.0,1.718146
Slumber Party Massacre III,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",5.4,1.986075
Sorority House Massacre,"[{'id': 27, 'name': 'Horror'}]",4.7,1.872461
Sorority House Massacre II,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.0,0.763373
Bamboozled,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.3,4.380258
Bootmen,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",5.7,1.40065
Digimon: The Movie,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",6.2,5.300501
Get Carter,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",4.8,6.047757
Get Carter,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",6.9,7.505268
Meet the Parents,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6.6,14.178281
Requiem for a Dream,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7.9,6.874828
Tigerland,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",6.7,5.878885
Two Family House,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.0,0.265689
The Contender,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.7,15.072042
Dr. T and the Women,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4.6,6.761308
Just Looking,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",5.8,0.484849
The Ladies Man,"[{'id': 35, 'name': 'Comedy'}]",5.7,3.755409
Lost Souls,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",4.5,6.604577
Billy Jack,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",6.5,2.157316
Billy Jack Goes to Washington,"[{'id': 18, 'name': 'Drama'}]",6.4,0.357885
The Time Machine,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",7.5,12.054356
Haunted,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",6.4,3.287359
Ghoulies,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",4.2,4.734765
Ghoulies II,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",4.4,3.606319
The Unsinkable Molly Brown,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",5.7,5.139716
The Adventures of Ichabod and Mr. Toad,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",6.4,7.554977
The Strange Love of Martha Ivers,"[{'id': 18, 'name': 'Drama'}]",6.9,7.898057
Detour,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7.3,3.392467
Billy Elliot,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",7.4,12.158424
Bedazzled,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.6,8.781588
Pay It Forward,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.0,10.479723
The Beyond,"[{'id': 27, 'name': 'Horror'}]",6.6,7.471402
The Private Eyes,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",6.9,1.626485
The Legend of Drunken Master,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",7.2,8.6807
Book of Shadows: Blair Witch 2,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",4.3,4.792013
The Little Vampire,"[{'id': 10751, 'name': 'Family'}, {'id': 27, 'name': 'Horror'}]",6.0,9.41834
Lucky Numbers,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",4.9,3.385585
Stardom,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.4,1.641105
Charlie's Angels,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",5.6,9.774985
The Legend of Bagger Vance,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",6.4,9.034884
Little Nicky,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",5.2,6.10979
Men of Honor,"[{'id': 18, 'name': 'Drama'}]",7.0,7.177649
Red Planet,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",5.4,8.534176
What's Cooking?,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.4,0.877264
You Can Count on Me,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.8,6.505313
Diamonds Are Forever,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",6.3,12.00491
The Eagle Has Landed,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",6.4,10.982385
The 6th Day,"[{'id': 878, 'name': 'Science Fiction'}]",5.7,8.41311
Bounce,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.5,13.349518
How the Grinch Stole Christmas,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",6.2,11.642462
One Day in September,"[{'id': 99, 'name': 'Documentary'}]",7.3,1.039367
Rugrats in Paris: The Movie,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",6.0,5.568359
102 Dalmatians,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",5.1,7.668752
Malena,"[{'id': 18, 'name': 'Drama'}]",6.9,9.490512
Quills,"[{'id': 18, 'name': 'Drama'}]",6.8,5.387711
Unbreakable,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",6.9,14.67855
Boys Life 3,[],6.7,0.300894
"Crouching Tiger, Hidden Dragon","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",7.2,19.944953
Dungeons & Dragons,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",3.9,4.884311
Proof of Life,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",6.1,9.508691
Vertical Limit,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",5.9,6.548229
The Bounty,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",6.5,7.492912
Code of Silence,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.0,5.132151
"Planes, Trains and Automobiles","[{'id': 35, 'name': 'Comedy'}]",7.1,9.420183
She's Having a Baby,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.5,7.255375
Secrets of the Heart,"[{'id': 18, 'name': 'Drama'}]",6.4,0.68827
The Living Daylights,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",6.2,12.189038
The Transformers: The Movie,"[{'id': 16, 'name': 'Animation'}]",7.1,6.759181
Wall Street,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7.0,11.672701
Born on the Fourth of July,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",6.7,13.617646
Talk Radio,"[{'id': 18, 'name': 'Drama'}]",6.7,6.865513
Brewster's Millions,"[{'id': 35, 'name': 'Comedy'}]",6.5,6.526379
Snatch,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7.7,14.014025
Punchline,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5.1,5.764399
Mr Accident,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",5.3,0.881467
Chocolat,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.8,8.9256
"Dude, Where’s My Car?","[{'id': 35, 'name': 'Comedy'}]",5.3,10.890236
The Emperor's New Groove,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",7.2,12.297375
Pollock,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.6,11.179864
What Women Want,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6.1,9.963079
Finding Forrester,"[{'id': 18, 'name': 'Drama'}]",7.0,10.536255
The Gift,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",6.4,7.886926
Before Night Falls,"[{'id': 18, 'name': 'Drama'}]",6.6,3.933132
Cast Away,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",7.5,21.296343
The Family Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",6.5,6.287072
The House of Mirth,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.4,2.492547
Miss Congeniality,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",6.1,9.510762
Nowhere to Hide,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",6.8,1.375675
"O Brother, Where Art Thou?","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",7.3,12.434175
Songcatcher,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",5.6,6.468495
State and Main,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.5,2.864682
Dracula 2000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",4.6,6.000716
All the Pretty Horses,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",5.8,7.345133
An Everlasting Piece,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",6.0,0.875246
Thirteen Days,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.9,10.204559
Traffic,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",6.9,8.338222
The Claim,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",5.6,1.417827
Shadow of the Vampire,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",6.6,12.691457
House of Games,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",7.0,5.524866
Kill Me Again,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",5.7,2.713132
Annie,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",6.2,8.997507
Don't Tell Mom the Babysitter's Dead,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",5.8,5.402262
An Officer and a Gentleman,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.8,7.936216
The Alamo,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",6.5,4.73816
At Close Range,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.7,10.092348
Breaker! Breaker!,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",4.7,2.637637
Breakheart Pass,"[{'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}, {'id': 9648, 'name': 'Mystery'}]",6.7,8.419469
Friendly Persuasion,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",6.1,1.45833
Gettysburg,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",6.6,6.588347
Imaginary Crimes,"[{'id': 18, 'name': 'Drama'}]",3.7,0.286402
Rancho Deluxe,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",5.5,1.211911
The St  Francisville Experiment,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.5,0.932625
Antitrust,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",5.8,8.142166
Double Take,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.5,3.067916
Save the Last Dance,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",6.3,4.794088
Panic,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.8,7.554807
The Pledge,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.6,12.806634
Kids World,[],4.3,0.683109
The Personals,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",7.5,0.447366
The Amati Girls,"[{'id': 18, 'name': 'Drama'}]",0.0,0.339692
Love Field,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.4,8.107503
The Man in the Moon,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",7.1,8.799169
Mystic Pizza,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.0,6.854978
Prelude to a Kiss,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.4,4.582718
Coffy,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",7.2,3.029275
Foxy Brown,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",6.4,8.094683
I'm Gonna Git You Sucka,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",6.2,3.71926
Untamed Heart,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.5,3.704567
Sugar & Spice,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",5.7,7.715908
The Wedding Planner,"[{'id': 35, 'name': 'Comedy'}]",5.4,8.056016
Amy,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.9,3.099788
Dog Run,[],0.0,0.001648
Faithless,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.4,0.887037
The Invisible Circus,"[{'id': 18, 'name': 'Drama'}]",5.1,4.18281
The Legend of Rita,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",5.4,1.428565
A Monkey's Tale,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",6.3,0.281748
Two Ninas,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",7.0,0.071497
"Harry, He's Here To Help","[{'id': 35, 'name': 'Comedy'}]",6.7,2.042116
Amazing Grace and Chuck,"[{'id': 18, 'name': 'Drama'}]",6.3,0.382554
Amazon Women on the Moon,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",6.0,2.646976
Baby Boom,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",6.0,6.032248
Back to the Beach,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",5.9,1.430702
Barfly,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.3,15.170192
Best Seller,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.3,2.173823
Beverly Hills Cop II,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",6.1,9.200336
Beverly Hills Cop,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",6.8,8.503483
The Big Easy,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",6.2,13.343046
Big Shots,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",7.0,0.306709
The Big Town,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.9,4.23544
Born in East L.A.,"[{'id': 35, 'name': 'Comedy'}]",5.9,2.118964
The Brave Little Toaster,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",6.8,6.649391
Can't Buy Me Love,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",6.7,9.104462
Cherry 2000,"[{'id': 878, 'name': 'Science Fiction'}]",6.0,2.849779
Cop,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.6,2.478231
Critical Condition,"[{'id': 35, 'name': 'Comedy'}]",6.2,2.451513
Cry Freedom,"[{'id': 18, 'name': 'Drama'}]",7.0,3.519881
Curse,"[{'id': 27, 'name': 'Horror'}]",3.0,0.003013
Dead of Winter,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",6.4,0.096403
The Dead,"[{'id': 18, 'name': 'Drama'}]",6.5,1.543035
Death Before Dishonor,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",5.0,0.000603
Disorderlies,"[{'id': 35, 'name': 'Comedy'}]",4.4,1.416498
Dogs in Space,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",5.9,0.256896
Eddie Murphy Raw,"[{'id': 35, 'name': 'Comedy'}]",7.4,11.266569
Empire of the Sun,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",7.3,10.220906
Ernest Goes to Camp,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",5.5,5.712291
The Evil Dead,"[{'id': 27, 'name': 'Horror'}]",7.3,10.421679
Extreme Prejudice,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",5.7,6.407061
Family Viewing,"[{'id': 18, 'name': 'Drama'}]",5.7,1.131486
Five Corners,"[{'id': 18, 'name': 'Drama'}]",5.5,5.939428
Flowers in the Attic,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.4,2.967729
The Fourth Protocol,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.1,3.246823
Gardens of Stone,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",5.5,2.787833
Julia and Julia,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",6.0,0.756115
